label,start,end,trading_days,benchmark_final,benchmark_return_pct,active_final,active_return_pct,excess_pct,max_drawdown_pct,buys,sells,open_positions,closed_trades,trade_win_rate_pct,avg_trade_return_pct,median_trade_return_pct,avg_hold_days,case,exit,entry_gate,min_ratio,max_positions,active_slot
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922655.3652767234,-7.734463472327658,0.04031244733426753,-34.02377053071732,159,156,3,156,41.66666666666667,0.10090875167196289,-0.6503847723153211,6.230769230769231,us_bear_2022_defense,baseline_ma5,spy_above_ma20_or_up_day,0.6,15,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922632.3022153912,-7.736769778460884,0.037811799802711654,-34.06605924302013,128,125,3,125,41.6,-0.2569520078354585,-0.9930247567235373,9.832,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_ret20_positive,0.6,none,25000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922585.2004628774,-7.74147995371226,0.03270472058805041,-34.039383455181785,65,64,1,64,46.875,0.6334358780852247,-0.3012031877331234,7.109375,us_bear_2022_defense,baseline_ma5,spy_up_day,0.65,10,50000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922584.5951585417,-7.741540484145826,0.032639089544050925,-33.7336886948599,88,88,0,88,39.77272727272727,-0.11339474125878768,-1.2495819741218384,6.545454545454546,us_bear_2022_defense,baseline_ma5,spy_above_ma20,0.65,none,25000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922584.5951585417,-7.741540484145826,0.032639089544050925,-33.7336886948599,88,88,0,88,39.77272727272727,-0.11339474125878768,-1.2495819741218384,6.545454545454546,us_bear_2022_defense,baseline_ma5,spy_above_ma20,0.65,20,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922553.188542276,-7.744681145772391,0.029233779368253998,-33.77317257473196,54,52,2,52,42.30769230769231,0.8908501009900522,-1.7113791326303696,13.211538461538462,us_bear_2022_defense,break_prev3_low,spy_up_day,0.7,15,25000.0
ma5_and_market_break_ma10,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922547.4035680591,-7.745259643194091,0.02860653473288899,-34.068962971452464,74,74,0,74,41.891891891891895,-0.4656143932875226,-1.022255358525176,11.27027027027027,us_bear_2022_defense,ma5_and_market_break_ma10,spy_above_ma5_and_ma5_up,0.55,20,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922529.5328099785,-7.747046719002149,0.02666887058511147,-33.95091703860415,33,32,1,32,34.375,-0.16423608648591242,-1.8132634463586428,11.90625,us_bear_2022_defense,break_prev3_low,spy_above_ma20,0.5,5,25000.0
penalty_adjusted_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922526.3324176199,-7.747366758238017,0.026321863171974158,-33.78958156997176,38,37,1,37,37.83783783783784,-0.10200731903262558,-1.6129051428983687,8.675675675675675,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,spy_ret20_positive,0.65,5,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922480.1117936563,-7.75198882063437,0.021310321661638376,-33.93928665159941,57,52,5,52,40.38461538461539,-0.16664030312331402,-0.8615121741537002,7.211538461538462,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_ret20_positive,0.5,5,25000.0
ma5_and_market_break_ma10,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922383.4825587886,-7.761651744121134,0.010833149781963591,-34.42256071049313,91,85,6,85,42.35294117647059,0.19470904920807314,-0.9450485930742047,10.235294117647058,us_bear_2022_defense,ma5_and_market_break_ma10,spy_above_ma20_or_up_day,0.5,10,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922381.5091384435,-7.761849086155648,0.010619178677107044,-33.77317257473196,68,68,0,68,39.705882352941174,0.21900957556486136,-1.7113791326303696,11.647058823529411,us_bear_2022_defense,break_prev3_low,spy_above_ma10,0.65,none,25000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922351.8823634447,-7.7648117636555325,0.007406850499935835,-33.92968363403492,116,116,0,116,42.241379310344826,-0.24931283149554848,-0.6090593343249573,6.275862068965517,us_bear_2022_defense,baseline_ma5,spy_above_ma5,0.55,15,25000.0
penalty_adjusted_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922342.0585397439,-7.765794146025606,0.006341687461342005,-33.86189831856281,35,35,0,35,37.142857142857146,-0.10450398322319453,-1.8166737703549152,10.685714285714285,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,spy_above_ma5_and_ma5_up,0.7,10,50000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922328.0782299659,-7.7671921770034125,0.004825851092804534,-33.77317257473196,43,41,2,41,41.46341463414634,0.9210225835596251,-1.6129051428983687,13.292682926829269,us_bear_2022_defense,break_prev3_low,spy_up_day,0.7,10,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922283.7413886406,-7.771625861135945,1.8561582515452812e-05,-33.93928665159941,52,50,2,50,44.0,-0.11075088326587101,-0.8615121741537002,7.18,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_ret20_positive,0.55,5,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922283.7413886406,-7.771625861135945,1.8561582515452812e-05,-33.93928665159941,52,50,2,50,44.0,-0.11075088326587101,-0.8615121741537002,7.18,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_ret20_positive,0.6,5,25000.0
