label,start,end,trading_days,benchmark_final,benchmark_return_pct,active_final,active_return_pct,excess_pct,max_drawdown_pct,buys,sells,open_positions,closed_trades,trade_win_rate_pct,avg_trade_return_pct,median_trade_return_pct,avg_hold_days,case,exit,entry_gate,min_ratio,max_positions,active_slot
penalty_adjusted_score_lt_20pct,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772387.2135270648,-22.761278647293526,-5.338231577530117,-27.888733307898196,218,215,3,215,26.976744186046513,-1.3542124232487314,-1.4686662588749066,5.306976744186047,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,spy_above_ma5,0.5,10,50000.0
break_prev5_low,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772340.3157817206,-22.765968421827942,-5.343979243249541,-28.723715134031924,172,170,2,170,21.176470588235293,-2.8813364387695035,-3.68751848702209,13.794117647058824,us_bear_2022_defense,break_prev5_low,spy_up_day,0.55,20,25000.0
break_big_bull_low_and_vol_1_3x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772310.3128174467,-22.768968718255334,-5.3476563285331125,-30.63911853491571,84,72,12,72,11.11111111111111,-7.572931226422977,-7.372453861572947,43.94444444444444,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_above_ma20_or_up_day,0.5,15,50000.0
ma5_down_vol_1_5x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772297.8884400838,-22.770211155991614,-5.349179027915129,-28.061353927461084,131,126,5,126,24.6031746031746,-5.217581362374216,-4.421741056053058,37.12698412698413,us_bear_2022_defense,ma5_down_vol_1_5x,spy_above_ma20_or_up_day,0.5,20,25000.0
baseline_ma5,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772295.6833458437,-22.770431665415636,-5.349449278531216,-27.604271931499667,224,224,0,224,24.107142857142858,-1.115503506055801,-1.2264695088865574,4.915178571428571,us_bear_2022_defense,baseline_ma5,spy_ret20_positive,0.55,20,50000.0
baseline_ma5,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772294.5829480806,-22.77054170519194,-5.349584140419649,-27.604374867730463,225,225,0,225,24.0,-1.1194771337244886,-1.2340981891908687,4.897777777777778,us_bear_2022_defense,baseline_ma5,spy_ret20_positive,0.55,none,50000.0
market_break_ma10_sell_lowest_50pct,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772279.3155120153,-22.77206844879848,-5.351455277683337,-28.002761621016525,283,282,1,282,33.33333333333333,-1.4929481632176924,-1.1881946458935866,8.687943262411348,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,always,0.55,none,25000.0
break_prev3_low,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772270.5788709066,-22.772942112909334,-5.352526017699399,-27.83792801957198,100,97,3,97,22.68041237113402,-2.358490412775779,-3.053592945553729,10.0,us_bear_2022_defense,break_prev3_low,spy_above_ma5,0.5,5,50000.0
ma5_down_vol_1_3x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772240.764309127,-22.775923569087297,-5.356180012863188,-28.26304017131903,90,85,5,85,30.58823529411765,-5.022051890601304,-3.4097816534421455,24.388235294117646,us_bear_2022_defense,ma5_down_vol_1_3x,spy_above_ma5_and_ma5_up,0.7,none,25000.0
break_big_bull_low_and_vol_1_3x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772227.2624215186,-22.77727375784815,-5.3578347690990125,-30.38928250983458,83,71,12,71,11.267605633802818,-7.582100230234268,-8.14659284776763,41.53521126760563,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_up_day,0.55,15,50000.0
break_big_bull_low_and_vol_1_3x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772214.1394898092,-22.77858605101908,-5.35944308148526,-28.912217319518785,90,70,20,70,17.142857142857142,-9.07903279131915,-9.733601284837112,37.81428571428572,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_ret20_positive,0.7,none,25000.0
market_break_ma10_sell_lowest_50pct,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772207.7897538986,-22.77922102461014,-5.360221288607003,-28.399182797810163,111,111,0,111,31.53153153153153,-1.8496403159347414,-1.3761650988769247,10.513513513513514,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_up_day,0.7,none,50000.0
market_break_ma10_sell_lowest_50pct,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772207.7897538986,-22.77922102461014,-5.360221288607003,-28.399182797810163,111,111,0,111,31.53153153153153,-1.8496403159347414,-1.3761650988769247,10.513513513513514,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_up_day,0.7,20,50000.0
market_break_ma10_score_lt_20pct,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772206.0599690155,-22.779394003098442,-5.360433286544253,-28.41638655671653,102,101,1,101,28.71287128712871,-3.4475216051681015,-4.443805184315597,22.15841584158416,us_bear_2022_defense,market_break_ma10_score_lt_20pct,always,0.7,20,25000.0
baseline_ma5,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772133.778579613,-22.786622142038702,-5.369291905673423,-28.481027428187623,263,260,3,260,27.692307692307693,-1.174478658048384,-1.2114010881317583,4.884615384615385,us_bear_2022_defense,baseline_ma5,spy_above_ma10,0.5,15,50000.0
break_prev5_low,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772108.1623989041,-22.789183760109587,-5.372431358170382,-28.44401347984995,173,171,2,171,22.22222222222222,-2.9679002651691047,-3.600380262538616,14.105263157894736,us_bear_2022_defense,break_prev5_low,spy_up_day,0.6,none,25000.0
baseline_ma5,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772094.408431745,-22.790559156825495,-5.374117008620449,-27.75326457644347,241,238,3,238,26.89075630252101,-1.3378349509171283,-1.3112836818771068,4.600840336134453,us_bear_2022_defense,baseline_ma5,spy_above_ma5,0.5,10,50000.0
break_prev5_low,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772088.254846924,-22.7911745153076,-5.374871175974716,-28.755854312108642,120,118,2,118,25.423728813559322,-2.2333012808995836,-3.137422751074909,14.661016949152541,us_bear_2022_defense,break_prev5_low,spy_ret20_positive,0.55,15,50000.0
break_prev5_low,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772085.609696022,-22.791439030397797,-5.3751953587909735,-28.05373129263978,56,55,1,55,27.27272727272727,-3.4773514800908103,-3.961440974204522,16.036363636363635,us_bear_2022_defense,break_prev5_low,always,0.7,5,50000.0
break_big_bull_low_and_vol_1_3x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772081.3635725838,-22.791863642741628,-5.375715752638211,-29.50730641416327,139,115,24,115,13.91304347826087,-8.309579434321709,-8.14659284776763,41.53913043478261,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_above_ma10_or_up_day,0.55,none,25000.0
market_break_ma10_score_lt_20pct,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772080.3475086399,-22.791965249136005,-5.375840278793065,-28.792321824051438,114,113,1,113,26.548672566371685,-3.536493766860336,-4.378004667013869,21.371681415929203,us_bear_2022_defense,market_break_ma10_score_lt_20pct,spy_above_ma10_or_up_day,0.65,none,25000.0
ma5_down_vol_1_3x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772049.7136824783,-22.795028631752167,-5.379594680869149,-29.56497177375286,60,58,2,58,27.586206896551722,-3.476944862051408,-3.107964361578169,22.637931034482758,us_bear_2022_defense,ma5_down_vol_1_3x,spy_up_day,0.55,5,50000.0
ma5_down_vol_1_5x,2022-01-03,2022-12-30,251,815944.2047183677,-18.40557952816323,772040.4410266051,-22.795955897339493,-5.380731113460935,-29.12840248630596,75,70,5,70,28.57142857142857,-6.642057845084278,-3.8732075687343603,35.97142857142857,us_bear_2022_defense,ma5_down_vol_1_5x,spy_above_ma5,0.7,15,25000.0
